"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","COVID-19 rapid test kits demand and usage","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331387172","1.7.5","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387173","1.7.6","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387174","1.7.7","93.86","B","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387175","1.7.8","0.00","A","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387176","1.7.9","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387157","1.7.10","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387158","1.7.11","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387159","1.7.12","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387160","1.7.13","88.04","D","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387161","1.7.14","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387162","1.7.15","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331387163","1.7.16","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331387164","1.7.17","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331387165","1.7.18","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331387166","1.7.19","100.00","A","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331387168","1.7.20","","F","","","2"
"2022-01","Canada","2016A000011124","Support activities for agriculture and forestry [115]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331387169","1.7.21","50.00","A","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331387387","1.8.1","39.22","D","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331387398","1.8.2","55.05","D","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331387401","1.8.3","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331387402","1.8.4","62.59","D","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331387403","1.8.5","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387404","1.8.6","39.69","D","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that do not plan to use COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387405","1.8.7","34.23","E","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that don’t know if they will be using COVID-19 rapid test kits to test on-site employees in the next three months","Percent","239","units","0","v1331387406","1.8.8","24.27","E","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which, lack of awareness, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387407","1.8.9","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which, difficulty procuring, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387388","1.8.10","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which, cost of tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387389","1.8.11","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which, cost of administering tests, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387390","1.8.12","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which, low perceived risk, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387391","1.8.13","78.78","C","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which, not needed, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387392","1.8.14","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which, other, is a reason for not having plans to use COVID-19 rapid test kits in the next three months","Percent","239","units","0","v1331387393","1.8.15","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits less than once a week","Percent","239","units","0","v1331387394","1.8.16","69.08","D","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that, on average, test employees using COVID-19 rapid test once a week","Percent","239","units","0","v1331387395","1.8.17","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits twice a week","Percent","239","units","0","v1331387396","1.8.18","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses that, on average, test employees using COVID-19 rapid test kits more than twice a week","Percent","239","units","0","v1331387397","1.8.19","","F","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses for which personal protective equipment (PPE) is essential","Percent","239","units","0","v1331387399","1.8.20","39.55","D","","","2"
"2022-01","Canada","2016A000011124","Mining, quarrying, and oil and gas extraction [21]","Percent of businesses expecting to have shortages of COVID-19 rapid test kits within the next 3 months","Percent","239","units","0","v1331387400","1.8.21","","F","","","2"
"2022-01","Canada","2016A000011124","Oil and gas extraction [211]","Percent of businesses that used COVID-19 rapid test kits to test on-site employees","Percent","239","units","0","v1331387618","1.9.1","100.00","A","","","2"
"2022-01","Canada","2016A000011124","Oil and gas extraction [211]","Percent of businesses that did not use COVID-19 rapid test kits to test on-site employee","Percent","239","units","0","v1331387629","1.9.2","","F","","","2"
"2022-01","Canada","2016A000011124","Oil and gas extraction [211]","Percent of businesses for which use of COVID-19 rapid test kits is not applicable","Percent","239","units","0","v1331387632","1.9.3","","F","","","2"
"2022-01","Canada","2016A000011124","Oil and gas extraction [211]","Average percent of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331387633","1.9.4","","F","","","2"
"2022-01","Canada","2016A000011124","Oil and gas extraction [211]","Percent of businesses that don’t know the percentage of on-site employees tested using a COVID-19 rapid test kit","Percent","239","units","0","v1331387634","1.9.5","","F","","","2"
